State,fips_codes,Year
AL,1065,1988
AL,1065,1989
AL,1065,1990
AL,1065,1991
AL,1065,1992
AL,1065,1993
AL,1065,1994
AL,1065,1995
AL,1065,1996
AL,1065,1997
AL,1065,1998
AL,1065,1999
AL,1065,2000
AL,1065,2001
AL,1065,2002
AL,1065,2003
AL,1065,2004
AL,1065,2005
AL,1065,2006
AL,1065,2007
AL,1065,2008
AL,1065,2009
AL,1065,2010
AL,1065,2011
AL,1065,2012
AL,1065,2013
AL,1065,2014
AL,1065,2015
AL,1065,2016
AL,1065,2017
AL,1067,1970
AL,1067,1971
AL,1067,1972
AL,1067,1973
AL,1067,1974
AL,1067,1975
AL,1067,1976
AL,1067,1977
AL,1067,1978
AL,1067,1979
AL,1067,1980
AL,1067,1981
AL,1067,1982
AL,1067,1983
AL,1067,1984
AL,1067,1985
AL,1067,1986
AL,1067,1987
AL,1067,1988
AL,1067,1989
AL,1067,1990
AL,1067,1991
AL,1067,1992
AL,1067,1993
AL,1067,1994
AL,1067,1995
AL,1067,1996
AL,1067,1997
AL,1067,1998
AL,1067,1999
AL,1067,2000
AL,1067,2001
AL,1067,2002
AL,1067,2003
AL,1067,2004
AL,1067,2005
AL,1067,2006
AL,1067,2007
AL,1067,2008
AL,1067,2009
AL,1067,2010
AL,1067,2011
AL,1067,2012
AL,1067,2013
AL,1067,2014
AL,1067,2015
AL,1067,2016
AL,1067,2017
AL,1069,1970
AL,1069,1971
AL,1069,1972
AL,1069,1973
AL,1069,1974
AL,1069,1975
AL,1069,1976
AL,1069,1977
AL,1069,1978
AL,1069,1979
AL,1069,1980
AL,1069,1981
AL,1069,1982
AL,1069,1983
AL,1069,1984
AL,1069,1985
AL,1069,1986
AL,1069,1987
AL,1069,1988
AL,1069,1989
AL,1069,1990
AL,1069,1991
AL,1069,1992
AL,1069,1993
AL,1069,1994
AL,1069,1995
AL,1069,1996
AL,1069,1997
AL,1069,1998
AL,1069,1999
AL,1069,2000
AL,1069,2001
AL,1069,2002
AL,1069,2003
AL,1069,2004
AL,1069,2005
AL,1069,2006
AL,1069,2007
AL,1069,2008
AL,1069,2009
AL,1069,2010
AL,1069,2011
AL,1069,2012
AL,1069,2013
AL,1069,2014
AL,1069,2015
AL,1069,2016
AL,1069,2017
AL,1071,1970
AL,1071,1971
AL,1071,1972
AL,1071,1973
AL,1071,1974
AL,1071,1975
AL,1071,1976
AL,1071,1977
AL,1071,1978
AL,1071,1979
AL,1071,1980
AL,1071,1981
AL,1071,1982
AL,1071,1983
AL,1071,1984
AL,1071,1985
AL,1071,1986
AL,1071,1987
AL,1071,1988
AL,1071,1989
AL,1071,1990
AL,1071,1991
AL,1071,1992
AL,1071,1993
AL,1071,1994
AL,1071,1995
AL,1071,1996
AL,1071,1997
AL,1071,1998
AL,1071,1999
AL,1071,2000
AL,1071,2001
AL,1071,2002
AL,1071,2003
AL,1071,2004
AL,1071,2005
AL,1071,2006
AL,1071,2007
AL,1071,2008
AL,1071,2009
AL,1071,2010
AL,1071,2011
AL,1071,2012
AL,1071,2013
AL,1071,2014
AL,1071,2015
AL,1071,2016
AL,1071,2017
AL,1073,1970
AL,1073,1971
AL,1073,1972
AL,1073,1973
AL,1073,1974
AL,1073,1975
AL,1073,1976
AL,1073,1977
AL,1073,1978
AL,1073,1979
AL,1073,1980
AL,1073,1981
AL,1073,1982
AL,1073,1983
AL,1073,1984
AL,1073,1985
AL,1073,1986
AL,1073,1987
AL,1073,1988
AL,1073,1989
AL,1073,1990
AL,1073,1991
AL,1073,1992
AL,1073,1993
AL,1073,1994
AL,1073,1995
AL,1073,1996
AL,1073,1997
AL,1073,1998
AL,1073,1999
AL,1073,2000
AL,1073,2001
AL,1073,2002
AL,1073,2003
AL,1073,2004
AL,1073,2005
AL,1073,2006
AL,1073,2007
AL,1073,2008
AL,1073,2009
AL,1073,2010
AL,1073,2011
AL,1073,2012
AL,1073,2013
AL,1073,2014
AL,1073,2015
AL,1073,2016
AL,1073,2017
AL,1075,1970
AL,1075,1971
AL,1075,1972
AL,1075,1973
AL,1075,1974
AL,1075,1975
AL,1075,1976
AL,1075,1977
AL,1075,1978
AL,1075,1979
AL,1075,1980
AL,1075,1981
AL,1075,1982
AL,1075,1983
AL,1075,1984
AL,1075,1985
AL,1075,1986
AL,1075,1987
AL,1075,1988
AL,1075,1989
AL,1075,1990
AL,1075,1991
AL,1075,1992
AL,1075,1993
AL,1075,1994
AL,1075,1995
AL,1075,1996
AL,1075,1997
AL,1075,1998
AL,1075,1999
AL,1075,2000
AL,1075,2001
AL,1075,2002
AL,1075,2003
AL,1075,2004
AL,1075,2005
AL,1075,2006
AL,1075,2007
AL,1075,2008
AL,1075,2009
AL,1075,2010
AL,1075,2011
AL,1075,2012
AL,1075,2013
AL,1075,2014
AL,1075,2015
AL,1075,2016
AL,1075,2017
AL,1077,1970
AL,1077,1971
AL,1077,1972
AL,1077,1973
AL,1077,1974
AL,1077,1975
AL,1077,1976
AL,1077,1977
AL,1077,1978
AL,1077,1979
AL,1077,1980
AL,1077,1981
AL,1077,1982
AL,1077,1983
AL,1077,1984
AL,1077,1985
AL,1077,1986
AL,1077,1987
AL,1077,1988
AL,1077,1989
AL,1077,1990
AL,1077,1991
AL,1077,1992
AL,1077,1993
AL,1077,1994
AL,1077,1995
AL,1077,1996
AL,1077,1997
AL,1077,1998
AL,1077,1999
AL,1077,2000
AL,1077,2001
AL,1077,2002
AL,1077,2003
AL,1077,2004
AL,1077,2005
AL,1077,2006
AL,1077,2007
AL,1077,2008
AL,1077,2009
AL,1077,2010
AL,1077,2011
AL,1077,2012
AL,1077,2013
AL,1077,2014
AL,1077,2015
AL,1077,2016
AL,1077,2017
AL,1079,1970
AL,1079,1971
AL,1079,1972
AL,1079,1973
AL,1079,1974
AL,1079,1975
AL,1079,1976
AL,1079,1977
AL,1079,1978
AL,1079,1979
AL,1079,1980
AL,1079,1981
AL,1079,1982
AL,1079,1983
AL,1079,1984
AL,1079,1985
AL,1079,1986
AL,1079,1987
AL,1079,1988
AL,1079,1989
AL,1079,1990
AL,1079,1991
AL,1079,1992
AL,1079,1993
AL,1079,1994
AL,1079,1995
AL,1079,1996
AL,1079,1997
AL,1079,1998
AL,1079,1999
AL,1079,2000
AL,1079,2001
AL,1079,2002
AL,1079,2003
AL,1079,2004
AL,1079,2005
AL,1079,2006
AL,1079,2007
AL,1079,2008
AL,1079,2009
AL,1079,2010
AL,1079,2011
AL,1079,2012
AL,1079,2013
AL,1079,2014
AL,1079,2015
AL,1079,2016
AL,1079,2017
AL,1081,1970
AL,1081,1971
AL,1081,1972
AL,1081,1973
AL,1081,1974
AL,1081,1975
AL,1081,1976
AL,1081,1977
AL,1081,1978
AL,1081,1979
AL,1081,1980
AL,1081,1981
AL,1081,1982
AL,1081,1983
AL,1081,1984
AL,1081,1985
AL,1081,1986
AL,1081,1987
AL,1081,1988
AL,1081,1989
AL,1081,1990
AL,1081,1991
AL,1081,1992
AL,1081,1993
AL,1081,1994
AL,1081,1995
AL,1081,1996
AL,1081,1997
AL,1081,1998
AL,1081,1999
AL,1081,2000
AL,1081,2001
AL,1081,2002
AL,1081,2003
AL,1081,2004
AL,1081,2005
AL,1081,2006
AL,1081,2007
AL,1081,2008
AL,1081,2009
AL,1081,2010
AL,1081,2011
AL,1081,2012
AL,1081,2013
AL,1081,2014
AL,1081,2015
AL,1081,2016
AL,1081,2017
AL,1083,1970
AL,1083,1971
AL,1083,1972
AL,1083,1973
AL,1083,1974
AL,1083,1975
AL,1083,1976
AL,1083,1977
AL,1083,1978
AL,1083,1979
AL,1083,1980
AL,1083,1981
AL,1083,1982
AL,1083,1983
AL,1083,1984
AL,1083,1985
AL,1083,1986
AL,1083,1987
AL,1083,1988
AL,1083,1989
AL,1083,1990
AL,1083,1991
AL,1083,1992
AL,1083,1993
AL,1083,1994
AL,1083,1995
AL,1083,1996
AL,1083,1997
AL,1083,1998
AL,1083,1999
AL,1083,2000
AL,1083,2001
AL,1083,2002
AL,1083,2003
AL,1083,2004
AL,1083,2005
AL,1083,2006
AL,1083,2007
AL,1083,2008
AL,1083,2009
AL,1083,2010
AL,1083,2011
AL,1083,2012
AL,1083,2013
AL,1083,2014
AL,1083,2015
AL,1083,2016
AL,1083,2017
AL,1085,1970
AL,1085,1971
AL,1085,1972
AL,1085,1973
AL,1085,1974
AL,1085,1975
AL,1085,1976
AL,1085,1977
AL,1085,1978
AL,1085,1979
AL,1085,1980
AL,1085,1981
AL,1085,1982
AL,1085,1983
AL,1085,1984
AL,1085,1985
AL,1085,1986
AL,1085,1987
AL,1085,1988
AL,1085,1989
AL,1085,1990
AL,1085,1991
AL,1085,1992
AL,1085,1993
AL,1085,1994
AL,1085,1995
AL,1085,1996
AL,1085,1997
AL,1085,1998
AL,1085,1999
AL,1085,2000
AL,1085,2001
AL,1085,2002
AL,1085,2003
AL,1085,2004
AL,1085,2005
AL,1085,2006
AL,1085,2007
AL,1085,2008
AL,1085,2009
AL,1085,2010
AL,1085,2011
AL,1085,2012
AL,1085,2013
AL,1085,2014
AL,1085,2015
AL,1085,2016
AL,1085,2017
AL,1087,1970
AL,1087,1971
AL,1087,1972
AL,1087,1973
AL,1087,1974
AL,1087,1975
AL,1087,1976
AL,1087,1977
AL,1087,1978
AL,1087,1979
AL,1087,1980
AL,1087,1981
AL,1087,1982
AL,1087,1983
AL,1087,1984
AL,1087,1985
AL,1087,1986
AL,1087,1987
AL,1087,1988
AL,1087,1989
AL,1087,1990
AL,1087,1991
AL,1087,1992
AL,1087,1993
AL,1087,1994
AL,1087,1995
AL,1087,1996
AL,1087,1997
AL,1087,1998
AL,1087,1999
AL,1087,2000
AL,1087,2001
AL,1087,2002
AL,1087,2003
AL,1087,2004
AL,1087,2005
AL,1087,2006
AL,1087,2007
AL,1087,2008
AL,1087,2009
AL,1087,2010
AL,1087,2011
AL,1087,2012
AL,1087,2013
AL,1087,2014
AL,1087,2015
AL,1087,2016
AL,1087,2017
AL,1089,1970
AL,1089,1971
AL,1089,1972
AL,1089,1973
AL,1089,1974
AL,1089,1975
AL,1089,1976
AL,1089,1977
AL,1089,1978
AL,1089,1979
AL,1089,1980
AL,1089,1981
AL,1089,1982
AL,1089,1983
AL,1089,1984
AL,1089,1985
AL,1089,1986
AL,1089,1987
AL,1089,1988
AL,1089,1989
AL,1089,1990
AL,1089,1991
AL,1089,1992
AL,1089,1993
AL,1089,1994
AL,1089,1995
AL,1089,1996
AL,1089,1997
AL,1089,1998
AL,1089,1999
AL,1089,2000
AL,1089,2001
AL,1089,2002
AL,1089,2003
AL,1089,2004
AL,1089,2005
AL,1089,2006
AL,1089,2007
AL,1089,2008
AL,1089,2009
AL,1089,2010
AL,1089,2011
AL,1089,2012
AL,1089,2013
AL,1089,2014
AL,1089,2015
AL,1089,2016
AL,1089,2017
AL,1091,1970
AL,1091,1971
AL,1091,1972
AL,1091,1973
AL,1091,1974
AL,1091,1975
AL,1091,1976
AL,1091,1977
AL,1091,1978
AL,1091,1979
AL,1091,1980
AL,1091,1981
AL,1091,1982
AL,1091,1983
AL,1091,1984
AL,1091,1985
AL,1091,1986
AL,1091,1987
AL,1091,1988
AL,1091,1989
AL,1091,1990
AL,1091,1991
AL,1091,1992
AL,1091,1993
AL,1091,1994
AL,1091,1995
AL,1091,1996
AL,1091,1997
AL,1091,1998
AL,1091,1999
AL,1091,2000
AL,1091,2001
AL,1091,2002
AL,1091,2003
AL,1091,2004
AL,1091,2005
AL,1091,2006
AL,1091,2007
AL,1091,2008
AL,1091,2009
AL,1091,2010
AL,1091,2011
AL,1091,2012
AL,1091,2013
AL,1091,2014
AL,1091,2015
AL,1091,2016
AL,1091,2017
AL,1093,1970
AL,1093,1971
AL,1093,1972
AL,1093,1973
AL,1093,1974
AL,1093,1975
AL,1093,1976
AL,1093,1977
AL,1093,1978
AL,1093,1979
AL,1093,1980
AL,1093,1981
AL,1093,1982
AL,1093,1983
AL,1093,1984
AL,1093,1985
AL,1093,1986
AL,1093,1987
AL,1093,1988
AL,1093,1989
AL,1093,1990
AL,1093,1991
AL,1093,1992
AL,1093,1993
AL,1093,1994
AL,1093,1995
AL,1093,1996
AL,1093,1997
AL,1093,1998
AL,1093,1999
AL,1093,2000
AL,1093,2001
AL,1093,2002
AL,1093,2003
AL,1093,2004
AL,1093,2005
AL,1093,2006
AL,1093,2007
AL,1093,2008
AL,1093,2009
AL,1093,2010
AL,1093,2011
AL,1093,2012
AL,1093,2013
AL,1093,2014
AL,1093,2015
AL,1093,2016
AL,1093,2017
AL,1095,1970
AL,1095,1971
AL,1095,1972
AL,1095,1973
AL,1095,1974
AL,1095,1975
AL,1095,1976
AL,1095,1977
AL,1095,1978
AL,1095,1979
AL,1095,1980
AL,1095,1981
AL,1095,1982
AL,1095,1983
AL,1095,1984
AL,1095,1985
AL,1095,1986
AL,1095,1987
AL,1095,1988
AL,1095,1989
AL,1095,1990
AL,1095,1991
AL,1095,1992
AL,1095,1993
AL,1095,1994
AL,1095,1995
AL,1095,1996
AL,1095,1997
AL,1095,1998
AL,1095,1999
AL,1095,2000
AL,1095,2001
AL,1095,2002
AL,1095,2003
AL,1095,2004
AL,1095,2005
AL,1095,2006
AL,1095,2007
AL,1095,2008
AL,1095,2009
AL,1095,2010
AL,1095,2011
AL,1095,2012
AL,1095,2013
AL,1095,2014
AL,1095,2015
AL,1095,2016
AL,1095,2017
AL,1097,1970
AL,1097,1971
AL,1097,1972
AL,1097,1973
AL,1097,1974
AL,1097,1975
AL,1097,1976
AL,1097,1977
AL,1097,1978
AL,1097,1979
AL,1097,1980
AL,1097,1981
AL,1097,1982
AL,1097,1983
AL,1097,1984
AL,1097,1985
AL,1097,1986
AL,1097,1987
AL,1097,1988
AL,1097,1989
AL,1097,1990
AL,1097,1991
AL,1097,1992
AL,1097,1993
AL,1097,1994
AL,1097,1995
AL,1097,1996
AL,1097,1997
AL,1097,1998
AL,1097,1999
AL,1097,2000
AL,1097,2001
AL,1097,2002
AL,1097,2003
AL,1097,2004
AL,1097,2005
AL,1097,2006
AL,1097,2007
AL,1097,2008
AL,1097,2009
AL,1097,2010
AL,1097,2011
AL,1097,2012
AL,1097,2013
AL,1097,2014
AL,1097,2015
AL,1097,2016
AL,1097,2017
AL,1099,1970
AL,1099,1971
AL,1099,1972
AL,1099,1973
AL,1099,1974
AL,1099,1975
AL,1099,1976
AL,1099,1977
AL,1099,1978
AL,1099,1979
AL,1099,1980
AL,1099,1981
AL,1099,1982
AL,1099,1983
AL,1099,1984
AL,1099,1985
AL,1099,1986
AL,1099,1987
AL,1099,1988
AL,1099,1989
AL,1099,1990
AL,1099,1991
AL,1099,1992
AL,1099,1993
AL,1099,1994
AL,1099,1995
AL,1099,1996
AL,1099,1997
AL,1099,1998
AL,1099,1999
AL,1099,2000
AL,1099,2001
AL,1099,2002
AL,1099,2003
AL,1099,2004
AL,1099,2005
AL,1099,2006
AL,1099,2007
AL,1099,2008
AL,1099,2009
AL,1099,2010
AL,1099,2011
AL,1099,2012
AL,1099,2013
AL,1099,2014
AL,1099,2015
AL,1099,2016
AL,1099,2017
AL,1101,1970
AL,1101,1971
AL,1101,1972
AL,1101,1973
AL,1101,1974
AL,1101,1975
AL,1101,1976
AL,1101,1977
AL,1101,1978
AL,1101,1979
AL,1101,1980
AL,1101,1981
AL,1101,1982
AL,1101,1983
AL,1101,1984
AL,1101,1985
AL,1101,1986
AL,1101,1987
AL,1101,1988
AL,1101,1989
AL,1101,1990
AL,1101,1991
AL,1101,1992
AL,1101,1993
AL,1101,1994
AL,1101,1995
AL,1101,1996
AL,1101,1997
AL,1101,1998
AL,1101,1999
AL,1101,2000
AL,1101,2001
AL,1101,2002
AL,1101,2003
AL,1101,2004
AL,1101,2005
AL,1101,2006
AL,1101,2007
AL,1101,2008
AL,1101,2009
AL,1101,2010
AL,1101,2011
AL,1101,2012
AL,1101,2013
AL,1101,2014
AL,1101,2015
AL,1101,2016
AL,1101,2017
AL,1103,1970
AL,1103,1971
AL,1103,1972
AL,1103,1973
AL,1103,1974
AL,1103,1975
AL,1103,1976
AL,1103,1977
AL,1103,1978
AL,1103,1979
AL,1103,1980
AL,1103,1981
AL,1103,1982
AL,1103,1983
AL,1103,1984
AL,1103,1985
AL,1103,1986
AL,1103,1987
AL,1103,1988
AL,1103,1989
AL,1103,1990
AL,1103,1991
AL,1103,1992
AL,1103,1993
AL,1103,1994
AL,1103,1995
AL,1103,1996
AL,1103,1997
AL,1103,1998
AL,1103,1999
AL,1103,2000
AL,1103,2001
AL,1103,2002
AL,1103,2003
AL,1103,2004
AL,1103,2005
AL,1103,2006
AL,1103,2007
AL,1103,2008
AL,1103,2009
AL,1103,2010
AL,1103,2011
AL,1103,2012
AL,1103,2013
AL,1103,2014
AL,1103,2015
AL,1103,2016
AL,1103,2017
AL,1105,1970
AL,1105,1971
AL,1105,1972
AL,1105,1973
AL,1105,1974
AL,1105,1975
AL,1105,1976
AL,1105,1977
AL,1105,1978
AL,1105,1979
AL,1105,1980
AL,1105,1981
AL,1105,1982
AL,1105,1983
AL,1105,1984
AL,1105,1985
AL,1105,1986
AL,1105,1987
AL,1105,1988
AL,1105,1989
AL,1105,1990
AL,1105,1991
AL,1105,1992
AL,1105,1993
AL,1105,1994
AL,1105,1995
AL,1105,1996
AL,1105,1997
AL,1105,1998
AL,1105,1999
AL,1105,2000
AL,1105,2001
AL,1105,2002
AL,1105,2003
AL,1105,2004
AL,1105,2005
AL,1105,2006
AL,1105,2007
AL,1105,2008
AL,1105,2009
AL,1105,2010
AL,1105,2011
AL,1105,2012
AL,1105,2013
AL,1105,2014
AL,1105,2015
AL,1105,2016
AL,1105,2017
AL,1107,1970
AL,1107,1971
AL,1107,1972
AL,1107,1973
AL,1107,1974
AL,1107,1975
AL,1107,1976
AL,1107,1977
AL,1107,1978
AL,1107,1979
AL,1107,1980
AL,1107,1981
AL,1107,1982
AL,1107,1983
AL,1107,1984
AL,1107,1985
AL,1107,1986
AL,1107,1987
AL,1107,1988
AL,1107,1989
AL,1107,1990
AL,1107,1991
AL,1107,1992
AL,1107,1993
AL,1107,1994
AL,1107,1995
AL,1107,1996
AL,1107,1997
AL,1107,1998
AL,1107,1999
AL,1107,2000
AL,1107,2001
AL,1107,2002
AL,1107,2003
AL,1107,2004
AL,1107,2005
AL,1107,2006
AL,1107,2007
AL,1107,2008
AL,1107,2009
AL,1107,2010
AL,1107,2011
AL,1107,2012
AL,1107,2013
AL,1107,2014
AL,1107,2015
AL,1107,2016
AL,1107,2017
AL,1109,1970
AL,1109,1971
AL,1109,1972
AL,1109,1973
AL,1109,1974
AL,1109,1975
AL,1109,1976
AL,1109,1977
AL,1109,1978
AL,1109,1979
AL,1109,1980
AL,1109,1981
AL,1109,1982
AL,1109,1983
AL,1109,1984
AL,1109,1985
AL,1109,1986
AL,1109,1987
AL,1109,1988
AL,1109,1989
AL,1109,1990
AL,1109,1991
AL,1109,1992
AL,1109,1993
AL,1109,1994
AL,1109,1995
AL,1109,1996
AL,1109,1997
AL,1109,1998
AL,1109,1999
AL,1109,2000
AL,1109,2001
AL,1109,2002
AL,1109,2003
AL,1109,2004
AL,1109,2005
AL,1109,2006
AL,1109,2007
AL,1109,2008
AL,1109,2009
AL,1109,2010
AL,1109,2011
AL,1109,2012
AL,1109,2013
AL,1109,2014
AL,1109,2015
AL,1109,2016
AL,1109,2017
AL,1111,1970
AL,1111,1971
AL,1111,1972
AL,1111,1973
AL,1111,1974
AL,1111,1975
AL,1111,1976
AL,1111,1977
AL,1111,1978
AL,1111,1979
AL,1111,1980
AL,1111,1981
AL,1111,1982
AL,1111,1983
AL,1111,1984
AL,1111,1985
AL,1111,1986
AL,1111,1987
AL,1111,1988
AL,1111,1989
AL,1111,1990
AL,1111,1991
AL,1111,1992
AL,1111,1993
AL,1111,1994
AL,1111,1995
AL,1111,1996
AL,1111,1997
AL,1111,1998
AL,1111,1999
AL,1111,2000
AL,1111,2001
AL,1111,2002
AL,1111,2003
AL,1111,2004
AL,1111,2005
AL,1111,2006
AL,1111,2007
AL,1111,2008
AL,1111,2009
AL,1111,2010
AL,1111,2011
AL,1111,2012
AL,1111,2013
AL,1111,2014
AL,1111,2015
AL,1111,2016
AL,1111,2017
AL,1113,1970
AL,1113,1971
AL,1113,1972
AL,1113,1973
AL,1113,1974
AL,1113,1975
AL,1113,1976
AL,1113,1977
AL,1113,1978
AL,1113,1979
AL,1113,1980
AL,1113,1981
AL,1113,1982
AL,1113,1983
AL,1113,1984
AL,1113,1985
AL,1113,1986
AL,1113,1987
AL,1113,1988
AL,1113,1989
AL,1113,1990
AL,1113,1991
AL,1113,1992
AL,1113,1993
AL,1113,1994
AL,1113,1995
AL,1113,1996
AL,1113,1997
AL,1113,1998
AL,1113,1999
AL,1113,2000
AL,1113,2001
AL,1113,2002
AL,1113,2003
AL,1113,2004
AL,1113,2005
AL,1113,2006
AL,1113,2007
AL,1113,2008
AL,1113,2009
AL,1113,2010
AL,1113,2011
AL,1113,2012
AL,1113,2013
AL,1113,2014
AL,1113,2015
AL,1113,2016
AL,1113,2017
AL,1115,1970
AL,1115,1971
AL,1115,1972
AL,1115,1973
AL,1115,1974
AL,1115,1975
AL,1115,1976
AL,1115,1977
AL,1115,1978
AL,1115,1979
AL,1115,1980
AL,1115,1981
AL,1115,1982
AL,1115,1983
AL,1115,1984
AL,1115,1985
AL,1115,1986
AL,1115,1987
AL,1115,1988
AL,1115,1989
AL,1115,1990
AL,1115,1991
AL,1115,1992
AL,1115,1993
AL,1115,1994
AL,1115,1995
AL,1115,1996
AL,1115,1997
AL,1115,1998
AL,1115,1999
AL,1115,2000
AL,1115,2001
AL,1115,2002
AL,1115,2003
AL,1115,2004
AL,1115,2005
AL,1115,2006
AL,1115,2007
AL,1115,2008
AL,1115,2009
AL,1115,2010
AL,1115,2011
AL,1115,2012
AL,1115,2013
AL,1115,2014
AL,1115,2015
AL,1115,2016
AL,1115,2017
AL,1117,1970
AL,1117,1971
AL,1117,1972
AL,1117,1973
AL,1117,1974
AL,1117,1975
AL,1117,1976
AL,1117,1977
AL,1117,1978
AL,1117,1979
AL,1117,1980
AL,1117,1981
AL,1117,1982
AL,1117,1983
AL,1117,1984
AL,1117,1985
AL,1117,1986
AL,1117,1987
AL,1117,1988
AL,1117,1989
AL,1117,1990
AL,1117,1991
AL,1117,1992
AL,1117,1993
AL,1117,1994
AL,1117,1995
AL,1117,1996
AL,1117,1997
AL,1117,1998
AL,1117,1999
AL,1117,2000
AL,1117,2001
AL,1117,2002
AL,1117,2003
AL,1117,2004
AL,1117,2005
AL,1117,2006
AL,1117,2007
AL,1117,2008
AL,1117,2009
AL,1117,2010
AL,1117,2011
AL,1117,2012
AL,1117,2013
AL,1117,2014
AL,1117,2015
AL,1117,2016
AL,1117,2017
AL,1119,1970
AL,1119,1971
AL,1119,1972
AL,1119,1973
AL,1119,1974
AL,1119,1975
AL,1119,1976
AL,1119,1977
AL,1119,1978
AL,1119,1979
AL,1119,1980
AL,1119,1981
AL,1119,1982
AL,1119,1983
AL,1119,1984
AL,1119,1985
AL,1119,1986
AL,1119,1987
AL,1119,1988
AL,1119,1989
AL,1119,1990
AL,1119,1991
AL,1119,1992
AL,1119,1993
AL,1119,1994
AL,1119,1995
AL,1119,1996
AL,1119,1997
AL,1119,1998
AL,1119,1999
AL,1119,2000
AL,1119,2001
AL,1119,2002
AL,1119,2003
AL,1119,2004
AL,1119,2005
AL,1119,2006
AL,1119,2007
AL,1119,2008
AL,1119,2009
AL,1119,2010
AL,1119,2011
AL,1119,2012
AL,1119,2013
AL,1119,2014
AL,1119,2015
AL,1119,2016
AL,1119,2017
AL,1121,1970
AL,1121,1971
AL,1121,1972
AL,1121,1973
AL,1121,1974
AL,1121,1975
AL,1121,1976
AL,1121,1977
AL,1121,1978
AL,1121,1979
AL,1121,1980
AL,1121,1981
AL,1121,1982
AL,1121,1983
AL,1121,1984
AL,1121,1985
AL,1121,1986
AL,1121,1987
AL,1121,1988
AL,1121,1989
AL,1121,1990
AL,1121,1991
AL,1121,1992
AL,1121,1993
AL,1121,1994
AL,1121,1995
AL,1121,1996
AL,1121,1997
AL,1121,1998
AL,1121,1999
AL,1121,2000
AL,1121,2001
AL,1121,2002
AL,1121,2003
AL,1121,2004
AL,1121,2005
AL,1121,2006
AL,1121,2007
AL,1121,2008
AL,1121,2009
AL,1121,2010
AL,1121,2011
AL,1121,2012
AL,1121,2013
AL,1121,2014
AL,1121,2015
AL,1121,2016
AL,1121,2017
AL,1123,1970
AL,1123,1971
AL,1123,1972
AL,1123,1973
AL,1123,1974
AL,1123,1975
AL,1123,1976
AL,1123,1977
AL,1123,1978
AL,1123,1979
AL,1123,1980
AL,1123,1981
AL,1123,1982
AL,1123,1983
AL,1123,1984
AL,1123,1985
AL,1123,1986
AL,1123,1987
AL,1123,1988
AL,1123,1989
AL,1123,1990
AL,1123,1991
AL,1123,1992
AL,1123,1993
AL,1123,1994
AL,1123,1995
AL,1123,1996
AL,1123,1997
AL,1123,1998
AL,1123,1999
AL,1123,2000
AL,1123,2001
AL,1123,2002
AL,1123,2003
AL,1123,2004
AL,1123,2005
AL,1123,2006
AL,1123,2007
AL,1123,2008
AL,1123,2009
AL,1123,2010
AL,1123,2011
AL,1123,2012
AL,1123,2013
AL,1123,2014
AL,1123,2015
AL,1123,2016
AL,1123,2017
AL,1125,1970
AL,1125,1971
AL,1125,1972
AL,1125,1973
AL,1125,1974
AL,1125,1975
AL,1125,1976
AL,1125,1977
AL,1125,1978
AL,1125,1979
AL,1125,1980
AL,1125,1981
AL,1125,1982
AL,1125,1983
AL,1125,1984
AL,1125,1985
AL,1125,1986
AL,1125,1987
AL,1125,1988
AL,1125,1989
AL,1125,1990
AL,1125,1991
AL,1125,1992
AL,1125,1993
AL,1125,1994
AL,1125,1995
AL,1125,1996
AL,1125,1997
AL,1125,1998
AL,1125,1999
AL,1125,2000
AL,1125,2001
AL,1125,2002
AL,1125,2003
AL,1125,2004
AL,1125,2005
AL,1125,2006
AL,1125,2007
AL,1125,2008
AL,1125,2009
AL,1125,2010
AL,1125,2011
AL,1125,2012
AL,1125,2013
AL,1125,2014
AL,1125,2015
AL,1125,2016
AL,1125,2017
AL,1127,1970
AL,1127,1971
AL,1127,1972
AL,1127,1973
AL,1127,1974
AL,1127,1975
AL,1127,1976
AL,1127,1977
AL,1127,1978
AL,1127,1979
AL,1127,1980
AL,1127,1981
AL,1127,1982
AL,1127,1983
AL,1127,1984
AL,1127,1985
AL,1127,1986
AL,1127,1987
AL,1127,1988
AL,1127,1989
AL,1127,1990
AL,1127,1991
AL,1127,1992
AL,1127,1993
AL,1127,1994
AL,1127,1995
AL,1127,1996
AL,1127,1997
AL,1127,1998
AL,1127,1999
AL,1127,2000
AL,1127,2001
AL,1127,2002
AL,1127,2003
AL,1127,2004
AL,1127,2005
AL,1127,2006
AL,1127,2007
AL,1127,2008
AL,1127,2009
AL,1127,2010
AL,1127,2011
AL,1127,2012
AL,1127,2013
AL,1127,2014
AL,1127,2015
AL,1127,2016
AL,1127,2017
AL,1129,1970
AL,1129,1971
AL,1129,1972
AL,1129,1973
AL,1129,1974
AL,1129,1975
AL,1129,1976
AL,1129,1977
AL,1129,1978
AL,1129,1979
AL,1129,1980
AL,1129,1981
AL,1129,1982
AL,1129,1983
AL,1129,1984
AL,1129,1985
AL,1129,1986
AL,1129,1987
AL,1129,1988
AL,1129,1989
AL,1129,1990
AL,1129,1991
AL,1129,1992
AL,1129,1993
AL,1129,1994
AL,1129,1995
AL,1129,1996
AL,1129,1997
AL,1129,1998
AL,1129,1999
AL,1129,2000
AL,1129,2001
AL,1129,2002
AL,1129,2003
AL,1129,2004
AL,1129,2005
