FIPS Code,Year,hs_degree_or_more,no_hs_degree
48041,1980,27213.0,12192.0
48041,1990,45402.0,11462.0
48041,2000,57502.0,13206.0
48041,2010,80150.0,14326.0
48041,2017,109920.0,13201.0
48043,1970,1646.0,1668.0
48043,1980,2728.0,1315.0
48043,1990,3880.0,1423.0
48043,2000,4337.0,1182.0
48043,2010,5195.0,1015.0
48043,2017,6357.0,792.0
48045,1970,701.0,914.0
48045,1980,831.0,737.0
48045,1990,834.0,490.0
48045,2000,883.0,298.0
48045,2010,910.0,228.0
48045,2017,827.0,151.0
48047,1970,1239.0,2714.0
48047,1980,1869.0,2725.0
48047,1990,2155.0,2574.0
48047,2000,2352.0,2365.0
48047,2010,2771.0,1794.0
48047,2017,3447.0,1467.0
48049,1970,6645.0,9187.0
48049,1980,11347.0,8496.0
48049,1990,14620.0,7175.0
48049,2000,17921.0,6095.0
48049,2010,21438.0,3931.0
48049,2017,23189.0,3347.0
48051,1970,1707.0,4286.0
48051,1980,3205.0,4371.0
48051,1990,5132.0,3683.0
48051,2000,7670.0,3117.0
48051,2010,8978.0,2861.0
48051,2017,10781.0,2097.0
48053,1970,2956.0,4563.0
48053,1980,6215.0,5806.0
48053,1990,10843.0,4840.0
48053,2000,18234.0,5202.0
48053,2010,25689.0,4338.0
48053,2017,31412.0,4114.0
48055,1970,3206.0,6890.0
48055,1980,5907.0,6608.0
48055,1990,9386.0,6174.0
48055,2000,14501.0,5836.0
48055,2010,18466.0,5310.0
48055,2017,24538.0,6024.0
48057,1970,3920.0,4572.0
48057,1980,5748.0,4951.0
48057,1990,7609.0,4237.0
48057,2000,8983.0,4029.0
48057,2010,10637.0,3351.0
48057,2017,11486.0,2133.0
48059,1970,1960.0,3397.0
48059,1980,3858.0,3216.0
48059,1990,5402.0,2464.0
48059,2000,6864.0,1794.0
48059,2010,8150.0,1236.0
48059,2017,8953.0,770.0
48061,1970,22648.0,42191.0
48061,1980,46104.0,59058.0
48061,1990,69863.0,69840.0
48061,2000,103348.0,83716.0
48061,2010,145886.0,85759.0
48061,2017,177235.0,72894.0
48063,1970,1563.0,3104.0
48063,1980,2868.0,2778.0
48063,1990,4174.0,2369.0
48063,2000,5195.0,2279.0
48063,2010,6064.0,2115.0
48063,2017,7145.0,1047.0
48065,1970,1906.0,1794.0
48065,1980,2530.0,1496.0
48065,1990,3183.0,993.0
48065,2000,3554.0,751.0
48065,2010,3677.0,578.0
48065,2017,3609.0,296.0
48067,1970,5432.0,8532.0
48067,1980,9237.0,8363.0
48067,1990,12898.0,6499.0
48067,2000,15412.0,5134.0
48067,2010,17577.0,3630.0
48067,2017,17562.0,2475.0
48069,1970,2119.0,2566.0
48069,1980,2747.0,2503.0
48069,1990,2909.0,2090.0
48069,2000,3186.0,1685.0
48069,2010,3250.0,1579.0
48069,2017,3381.0,1118.0
48071,1970,2451.0,4055.0
48071,1980,5859.0,4330.0
48071,1990,8443.0,3963.0
48071,2000,12579.0,3769.0
48071,2010,18887.0,3194.0
48071,2017,26708.0,3223.0
48073,1970,6215.0,13652.0
48073,1980,11652.0,11821.0
48073,1990,16531.0,9832.0
48073,2000,20520.0,9488.0
48073,2010,24906.0,7844.0
48073,2017,26358.0,7049.0
48075,1970,1643.0,2743.0
48075,1980,2161.0,2372.0
48075,1990,2471.0,1576.0
48075,2000,3360.0,1813.0
48075,2010,4269.0,652.0
48075,2017,4094.0,899.0
48077,1970,1792.0,3269.0
48077,1980,3075.0,3037.0
48077,1990,4680.0,2115.0
48077,2000,6073.0,1476.0
48077,2010,6685.0,883.0
48077,2017,7001.0,533.0
48079,1970,974.0,1695.0
48079,1980,1197.0,1307.0
48079,1990,1444.0,1075.0
48079,2000,1401.0,835.0
48079,2010,1281.0,620.0
48079,2017,1172.0,517.0
48081,1970,780.0,1150.0
48081,1980,1151.0,1032.0
48081,1990,1578.0,863.0
48081,2000,1944.0,676.0
48081,2010,2067.0,350.0
48081,2017,2052.0,333.0
48083,1970,2503.0,4420.0
48083,1980,3100.0,3885.0
48083,1990,4012.0,2786.0
48083,2000,4522.0,1851.0
48083,2010,4912.0,1163.0
48083,2017,4928.0,660.0
48085,1970,17044.0,18358.0
48085,1980,60752.0,19154.0
48085,1990,145065.0,19286.0
48085,2000,289823.0,25842.0
48085,2010,471498.0,34814.0
48085,2017,671005.0,40176.0
48087,1970,1134.0,1888.0
48087,1980,1540.0,1352.0
48087,1990,1478.0,905.0
48087,2000,1540.0,619.0
48087,2010,1593.0,437.0
48087,2017,1389.0,397.0
48089,1970,2615.0,7644.0
48089,1980,4949.0,6739.0
48089,1990,7094.0,5167.0
48089,2000,9245.0,4138.0
48089,2010,11460.0,2806.0
48089,2017,11829.0,2184.0
48091,1970,4861.0,8860.0
48091,1980,13748.0,9169.0
48091,1990,26316.0,8468.0
48091,2000,44066.0,8483.0
48091,2010,67244.0,8257.0
48091,2017,108251.0,7388.0
48093,1970,2429.0,5451.0
48093,1980,3784.0,4684.0
48093,1990,5310.0,3870.0
48093,2000,6605.0,2806.0
48093,2010,7398.0,2090.0
48093,2017,8137.0,1478.0
48095,1970,687.0,1212.0
48095,1980,913.0,964.0
48095,1990,1128.0,954.0
48095,2000,1733.0,1188.0
48095,2010,2408.0,919.0
48095,2017,1853.0,621.0
48097,1970,6150.0,7133.0
48097,1980,9454.0,6806.0
48097,1990,13992.0,5564.0
48097,2000,18333.0,4815.0
48097,2010,20723.0,4353.0
48097,2017,25357.0,3199.0
48099,1970,7080.0,6162.0
48099,1980,17137.0,6607.0
48099,1990,26597.0,6508.0
48099,2000,33881.0,7883.0
48099,2010,39941.0,5273.0
48099,2017,47159.0,5236.0
48101,1970,654.0,1332.0
48101,1980,798.0,1107.0
48101,1990,796.0,741.0
48101,2000,887.0,455.0
48101,2010,939.0,241.0
48101,2017,898.0,199.0
48103,1970,908.0,1368.0
48103,1980,1406.0,1033.0
48103,1990,1891.0,752.0
48103,2000,1645.0,749.0
48103,2010,2007.0,792.0
48103,2017,2171.0,723.0
48105,1970,987.0,1078.0
48105,1980,1252.0,1236.0
48105,1990,1475.0,1075.0
48105,2000,1652.0,1007.0
48105,2010,1572.0,948.0
48105,2017,1686.0,658.0
48107,1970,1796.0,2990.0
48107,1980,2173.0,2625.0
48107,1990,2354.0,2077.0
48107,2000,2656.0,1643.0
48107,2010,2723.0,1172.0
48107,2017,2656.0,757.0
48109,1970,663.0,871.0
48109,1980,716.0,901.0
48109,1990,1039.0,912.0
48109,2000,1000.0,781.0
48109,2010,947.0,538.0
48109,2017,1289.0,399.0
48111,1970,1482.0,1873.0
48111,1980,2129.0,1537.0
48111,1990,2287.0,1177.0
48111,2000,2408.0,1295.0
48111,2010,2787.0,1107.0
48111,2017,3486.0,981.0
48113,1970,391009.0,301315.0
48113,1980,633402.0,256210.0
48113,1990,893402.0,264851.0
48113,2000,1023752.0,342096.0
48113,2010,1145649.0,340825.0
48113,2017,1364294.0,317338.0
48115,1970,3162.0,5588.0
48115,1980,3886.0,5164.0
48115,1990,4691.0,4004.0
48115,2000,6491.0,3458.0
48115,2010,6145.0,2800.0
48115,2017,5513.0,2340.0
48117,1970,3982.0,4859.0
48117,1980,5488.0,5195.0
48117,1990,6160.0,4551.0
48117,2000,6419.0,4120.0
48117,2010,7662.0,3540.0
48117,2017,7813.0,3014.0
48119,1970,1078.0,2190.0
48119,1980,1356.0,1906.0
48119,1990,2097.0,1168.0
48119,2000,2730.0,888.0
48119,2010,3073.0,516.0
48119,2017,3292.0,399.0
48121,1970,19012.0,16438.0
48121,1980,59954.0,17973.0
48121,1990,141206.0,21396.0
48121,2000,237025.0,28195.0
48121,2010,380465.0,35255.0
48121,2017,569946.0,41098.0
48123,1970,2940.0,8506.0
48123,1980,4746.0,7279.0
48123,1990,6918.0,5625.0
48123,2000,9481.0,4488.0
48123,2010,10869.0,3404.0
48123,2017,11727.0,2217.0
48125,1970,778.0,1621.0
48125,1980,909.0,1344.0
48125,1990,1070.0,703.0
48125,2000,1370.0,570.0
48125,2010,1344.0,433.0
48125,2017,1004.0,170.0
48127,1970,829.0,3206.0
48127,1980,1992.0,3635.0
48127,1990,2234.0,3374.0
48127,2000,3248.0,2734.0
48127,2010,3576.0,2481.0
48127,2017,3876.0,1451.0
48129,1970,889.0,1468.0
48129,1980,1395.0,1259.0
48129,1990,1709.0,810.0
48129,2000,2021.0,565.0
48129,2010,1992.0,400.0
48129,2017,1820.0,335.0
48131,1970,1452.0,4552.0
48131,1980,2470.0,4287.0
48131,1990,3581.0,3894.0
48131,2000,4799.0,3243.0
48131,2010,4888.0,2702.0
48131,2017,4684.0,1696.0
48133,1970,4247.0,7651.0
48133,1980,6315.0,6353.0
48133,1990,7817.0,4564.0
48133,2000,8831.0,3340.0
48133,2010,10003.0,2423.0
48133,2017,10384.0,1774.0
48135,1970,24433.0,22156.0
48135,1980,38167.0,24348.0
48135,1990,46857.0,23198.0
48135,2000,48768.0,22988.0
48135,2010,60364.0,22062.0
48135,2017,74502.0,22446.0
48137,1970,435.0,604.0
48137,1980,577.0,572.0
48137,1990,788.0,564.0
48137,2000,951.0,467.0
48137,2010,1001.0,405.0
48137,2017,626.0,215.0
48139,1970,10619.0,15439.0
48139,1980,19118.0,15186.0
48139,1990,36691.0,14463.0
48139,2000,52489.0,14981.0
48139,2010,78268.0,14867.0
48139,2017,111285.0,14678.0
48141,1970,83265.0,79813.0
48141,1980,142795.0,97151.0
48141,1990,208850.0,119149.0
48141,2000,257532.0,134008.0
48141,2010,344930.0,125903.0
48141,2017,428277.0,106896.0
48143,1970,4299.0,6641.0
48143,1980,7917.0,5658.0
48143,1990,11742.0,4732.0
48143,2000,14926.0,4424.0
48143,2010,17883.0,4182.0
48143,2017,21956.0,3256.0
48145,1970,2793.0,7885.0
48145,1980,4877.0,6660.0
48145,1990,6826.0,4771.0
48145,2000,7948.0,4065.0
48145,2010,9168.0,2902.0
48145,2017,9576.0,2029.0
48147,1970,4712.0,10030.0
48147,1980,7545.0,8498.0
48147,1990,10990.0,6024.0
48147,2000,15302.0,5818.0
48147,2010,18934.0,4514.0
48147,2017,21676.0,3611.0
48149,1970,2552.0,9430.0
48149,1980,5063.0,7648.0
48149,1990,8061.0,5944.0
48149,2000,10826.0,4357.0
48149,2010,14262.0,3376.0
48149,2017,16185.0,1820.0
48151,1970,1197.0,2770.0
48151,1980,1789.0,2015.0
48151,1990,2062.0,1211.0
48151,2000,2225.0,811.0
48151,2010,2199.0,476.0
48151,2017,2247.0,361.0
48153,1970,2371.0,3514.0
48153,1980,2491.0,3028.0
48153,1990,3148.0,2040.0
48153,2000,3033.0,1740.0
48153,2010,2987.0,1093.0
48153,2017,2485.0,1003.0
48155,1970,408.0,1120.0
48155,1980,691.0,765.0
48155,1990,770.0,467.0
48155,2000,781.0,335.0
48155,2010,699.0,233.0
48155,2017,561.0,137.0
48157,1970,8787.0,16659.0
48157,1980,51072.0,20225.0
48157,1990,107659.0,25393.0
48157,2000,180858.0,33603.0
48157,2010,324772.0,43051.0
48157,2017,490320.0,45715.0
48159,1970,1113.0,2354.0
48159,1980,2273.0,2185.0
48159,1990,3400.0,1842.0
48159,2000,4971.0,1450.0
48159,2010,6045.0,1146.0
48159,2017,6705.0,623.0
48161,1970,2074.0,4987.0
48161,1980,4536.0,4674.0
48161,1990,6808.0,3578.0
48161,2000,9284.0,2801.0
48161,2010,10840.0,2908.0
48161,2017,11787.0,2084.0
48163,1970,1593.0,3628.0
48163,1980,2789.0,4060.0
48163,1990,3723.0,3702.0
48163,2000,5656.0,4151.0
48163,2010,6770.0,4017.0
48163,2017,8204.0,3515.0
48165,1970,2386.0,3483.0
48165,1980,3456.0,3337.0
48165,1990,4125.0,3626.0
48165,2000,4497.0,3509.0
48165,2010,5776.0,4009.0
48165,2017,7043.0,4622.0
48167,1970,41736.0,49210.0
48167,1980,73826.0,39259.0
48167,1990,104930.0,33560.0
48167,2000,130716.0,30787.0
48167,2010,167492.0,25667.0
48167,2017,212462.0,24307.0
48169,1970,981.0,1931.0
48169,1980,1361.0,1704.0
48169,1990,1806.0,1330.0
48169,2000,2195.0,936.0
48169,2010,2974.0,1832.0
48169,2017,2910.0,1248.0
48171,1970,2233.0,4375.0
48171,1980,4859.0,4260.0
48171,1990,8366.0,3826.0
48171,2000,12212.0,3043.0
48171,2010,16083.0,2305.0
48171,2017,17493.0,2227.0
48173,1970,236.0,390.0
48173,1980,339.0,320.0
48173,1990,527.0,286.0
48173,2000,584.0,252.0
48173,2010,624.0,170.0
48173,2017,636.0,103.0
48175,1970,906.0,1863.0
48175,1980,1367.0,1713.0
48175,1990,2500.0,1495.0
48175,2000,3332.0,1271.0
48175,2010,4414.0,858.0
48175,2017,4260.0,784.0
48177,1970,2414.0,7084.0
48177,1980,4134.0,5977.0
48177,1990,6013.0,4828.0
48177,2000,7310.0,4487.0
48177,2010,8917.0,3806.0
48177,2017,9872.0,2882.0
48179,1970,8435.0,7524.0
48179,1980,9939.0,6260.0
48179,1990,11305.0,4605.0
48179,2000,11607.0,3813.0
48179,2010,12449.0,2892.0
48179,2017,11470.0,2591.0
48181,1970,22299.0,24876.0
48181,1980,33422.0,21840.0
48181,1990,44724.0,17345.0
48181,2000,58074.0,14308.0
48181,2010,69026.0,11394.0
48181,2017,83665.0,8865.0
48183,1970,21831.0,20321.0
48183,1980,37326.0,19663.0
48183,1990,50001.0,15985.0
48183,2000,55372.0,14634.0
48183,2010,63376.0,14282.0
48183,2017,69252.0,10874.0
48185,1970,1931.0,5011.0
48185,1980,3709.0,4427.0
48185,1990,7167.0,4867.0
48185,2000,10824.0,5256.0
48185,2010,14274.0,4150.0
48185,2017,16298.0,3877.0
48187,1970,6565.0,11489.0
48187,1980,15416.0,11367.0
48187,1990,28117.0,12190.0
48187,2000,43491.0,12188.0
48187,2010,73159.0,11315.0
48187,2017,102969.0,12608.0
48189,1970,7785.0,9840.0
48189,1980,10819.0,9473.0
48189,1990,12234.0,7803.0
48189,2000,14165.0,7333.0
48189,2010,15091.0,6585.0
48189,2017,14874.0,5014.0
48191,1970,1313.0,2430.0
48191,1980,1729.0,1873.0
48191,1990,1665.0,1053.0
48191,2000,1560.0,967.0
48191,2010,1646.0,601.0
48191,2017,1618.0,360.0
48193,1970,1824.0,3329.0
48193,1980,2674.0,3176.0
48193,1990,3482.0,2051.0
48193,2000,4276.0,1516.0
48193,2010,4968.0,1091.0
48193,2017,5191.0,621.0
48195,1970,1819.0,1580.0
48195,1980,2388.0,1203.0
48195,1990,2594.0,1026.0
48195,2000,2390.0,1030.0
48195,2010,2510.0,860.0
48195,2017,2364.0,912.0
48197,1970,1364.0,3019.0
48197,1980,1938.0,2164.0
48197,1990,2240.0,1328.0
48197,2000,2216.0,919.0
48197,2010,2415.0,491.0
48197,2017,2101.0,372.0
48199,1970,6028.0,10091.0
48199,1980,13112.0,9999.0
48199,1990,18092.0,7537.0
48199,2000,24429.0,6318.0
48199,2010,30912.0,5019.0
48199,2017,34050.0,4269.0
48201,1970,470543.0,422033.0
48201,1980,947122.0,395581.0
48201,1990,1283847.0,429746.0
48201,2000,1542977.0,524422.0
48201,2010,1991828.0,550666.0
48201,2017,2491201.0,541480.0
48203,1970,10413.0,14166.0
48203,1980,16963.0,13123.0
48203,1990,25177.0,10604.0
48203,2000,30628.0,8502.0
48203,2010,36231.0,6413.0
48203,2017,40692.0,4861.0
48205,1970,1057.0,570.0
48205,1980,1790.0,661.0
48205,1990,2014.0,368.0
48205,2000,3198.0,938.0
48205,2010,3587.0,892.0
48205,2017,3419.0,643.0
48207,1970,2008.0,3419.0
48207,1980,2237.0,2830.0
48207,1990,2776.0,1979.0
48207,2000,3069.0,1245.0
48207,2010,3212.0,916.0
48207,2017,3152.0,811.0
48209,1970,5148.0,6104.0
48209,1980,11081.0,6758.0
48209,1990,26553.0,7976.0
48209,2000,45423.0,8212.0
48209,2010,80749.0,10479.0
48209,2017,136146.0,13669.0
48211,1970,960.0,824.0
48211,1980,1584.0,1224.0
48211,1990,1719.0,640.0
48211,2000,1750.0,440.0
48211,2010,1939.0,543.0
48211,2017,2005.0,257.0
48213,1970,5644.0,9940.0
48213,1980,13864.0,13506.0
48213,1990,25717.0,14021.0
48213,2000,36642.0,13244.0
48213,2010,43461.0,10896.0
48213,2017,50649.0,7800.0
48215,1970,24219.0,55830.0
48215,1980,56679.0,81339.0
48215,1990,92885.0,106377.0
48215,2000,153709.0,150961.0
48215,2010,259200.0,164303.0
48215,2017,340471.0,155927.0
48217,1970,5004.0,9406.0
48217,1980,7431.0,8892.0
48217,1990,11086.0,6942.0
48217,2000,15231.0,5978.0
48217,2010,18763.0,4848.0
48217,2017,21247.0,3573.0
48219,1970,4194.0,6029.0
48219,1980,6142.0,5751.0
48219,1990,8805.0,4956.0
48219,2000,9185.0,4281.0
48219,2010,10438.0,3469.0
48219,2017,10849.0,2789.0
48221,1970,1546.0,2434.0
48221,1980,7128.0,4293.0
48221,1990,14823.0,5033.0
48221,2000,23887.0,4734.0
48221,2010,31671.0,5070.0
48221,2017,41939.0,3465.0
48223,1970,4977.0,7621.0
48223,1980,8018.0,7608.0
48223,1990,11691.0,6902.0
48223,2000,15460.0,5543.0
48223,2010,18472.0,4891.0
48223,2017,21182.0,3767.0
48225,1970,2888.0,7537.0
48225,1980,7077.0,7516.0
48225,1990,9255.0,5199.0
48225,2000,11368.0,4876.0
48225,2010,13304.0,3526.0
48225,2017,13444.0,2874.0
48227,1970,10245.0,9619.0
48227,1980,10760.0,9043.0
48227,1990,13587.0,7252.0
48227,2000,15923.0,6621.0
48227,2010,17054.0,6578.0
48227,2017,19305.0,4524.0
48229,1970,404.0,647.0
48229,1980,641.0,743.0
48229,1990,821.0,886.0
48229,2000,881.0,1029.0
48229,2010,1147.0,999.0
48229,2017,1231.0,1011.0
48231,1970,12140.0,13803.0
48231,1980,18505.0,14176.0
48231,1990,28300.0,12639.0
48231,2000,37314.0,11234.0
48231,2010,45630.0,10316.0
48231,2017,58826.0,8268.0
48233,1970,7884.0,6627.0
48233,1980,10316.0,5697.0
48233,1990,11738.0,4580.0
48233,2000,12160.0,3122.0
48233,2010,12072.0,2423.0
48233,2017,11619.0,1908.0
48235,1970,232.0,386.0
48235,1980,488.0,338.0
48235,1990,726.0,304.0
48235,2000,959.0,258.0
48235,2010,896.0,207.0
48235,2017,1001.0,126.0
48237,1970,1645.0,2690.0
48237,1980,2315.0,2383.0
48237,1990,2894.0,1758.0
48237,2000,4417.0,1413.0
48237,2010,5003.0,1170.0
48237,2017,4652.0,1189.0
48239,1970,2519.0,4524.0
48239,1980,3548.0,4254.0
48239,1990,4821.0,3698.0
48239,2000,6747.0,2531.0
48239,2010,7324.0,2005.0
48239,2017,8106.0,1953.0
48241,1970,4528.0,9065.0
48241,1980,9258.0,8672.0
48241,1990,12787.0,7082.0
48241,2000,17095.0,6325.0
48241,2010,20058.0,4136.0
48241,2017,19904.0,2901.0
48243,1970,374.0,488.0
48243,1980,559.0,458.0
48243,1990,899.0,394.0
48243,2000,1165.0,395.0
48243,2010,1409.0,308.0
48243,2017,1401.0,233.0
48245,1970,61378.0,69603.0
48245,1980,92407.0,53218.0
48245,1990,113599.0,39009.0
48245,2000,126521.0,34740.0
48245,2010,135265.0,29349.0
48245,2017,144077.0,25924.0
48247,1970,488.0,1917.0
48247,1980,967.0,1813.0
48247,1990,1448.0,1511.0
48247,2000,1858.0,1345.0
48247,2010,1973.0,1134.0
48247,2017,1917.0,522.0
48249,1970,5383.0,10692.0
48249,1980,8304.0,10959.0
48249,1990,12102.0,9778.0
48249,2000,15248.0,8277.0
48249,2010,17950.0,7356.0
48249,2017,19460.0,5404.0
48251,1970,11378.0,14694.0
48251,1980,23727.0,15646.0
48251,1990,43083.0,16838.0
48251,2000,61591.0,17826.0
48251,2010,80244.0,16855.0
48251,2017,103098.0,16263.0
48253,1970,3331.0,6716.0
48253,1980,5101.0,5712.0
48253,1990,6549.0,4223.0
48253,2000,8867.0,4913.0
48253,2010,10246.0,4310.0
48253,2017,11840.0,2813.0
48255,1970,1925.0,5245.0
48255,1980,3006.0,4737.0
48255,1990,3935.0,3736.0
48255,2000,6122.0,4230.0
48255,2010,7395.0,3006.0
48255,2017,7870.0,2477.0
48257,1970,6225.0,13091.0
48257,1980,12175.0,11231.0
48257,1990,22025.0,10402.0
48257,2000,33422.0,11437.0
48257,2010,54264.0,11224.0
48257,2017,81889.0,12948.0
48259,1970,1659.0,2635.0
48259,1980,4382.0,2365.0
48259,1990,7784.0,1918.0
48259,2000,13518.0,2309.0
48259,2010,21034.0,2242.0
48259,2017,29205.0,2373.0
48261,1970,77.0,257.0
48261,1980,100.0,195.0
48261,1990,121.0,160.0
48261,2000,151.0,110.0
48261,2010,199.0,124.0
48261,2017,29.0,58.0
48263,1970,401.0,592.0
48263,1980,395.0,352.0
48263,1990,442.0,255.0
48263,2000,502.0,141.0
48263,2010,525.0,64.0
48263,2017,400.0,52.0
48265,1970,6148.0,6662.0
48265,1980,12540.0,7005.0
48265,1990,19259.0,6116.0
48265,2000,25185.0,5821.0
48265,2010,31203.0,4255.0
48265,2017,34514.0,3968.0
48267,1970,1037.0,1255.0
48267,1980,1365.0,1266.0
48267,1990,1845.0,1008.0
48267,2000,2267.0,879.0
48267,2010,2807.0,650.0
48267,2017,2709.0,468.0
48269,1970,118.0,172.0
48269,1980,159.0,77.0
48269,1990,169.0,47.0
48269,2000,178.0,50.0
48269,2010,182.0,14.0
48269,2017,126.0,34.0
48271,1970,236.0,781.0
48271,1980,540.0,805.0
48271,1990,1187.0,924.0
48271,2000,1561.0,774.0
48271,2010,1836.0,697.0
48271,2017,2146.0,390.0
48273,1970,6548.0,6770.0
48273,1980,9448.0,6610.0
48273,1990,10472.0,6070.0
48273,2000,12211.0,5685.0
48273,2010,13464.0,4562.0
48273,2017,14184.0,3033.0
48275,1970,1401.0,2303.0
48275,1980,1561.0,1855.0
48275,1990,1886.0,1332.0
48275,2000,1883.0,936.0
48275,2010,2018.0,586.0
48275,2017,1890.0,420.0
48277,1970,8726.0,12507.0
48277,1980,13536.0,11938.0
48277,1990,19007.0,9240.0
48277,2000,24130.0,7482.0
48277,2010,27414.0,5656.0
48277,2017,29928.0,4263.0
48279,1970,3744.0,6195.0
48279,1980,4940.0,5694.0
48279,1990,5336.0,4072.0
48279,2000,5863.0,3339.0
48279,2010,6279.0,2395.0
48279,2017,6305.0,1920.0
48281,1970,2456.0,2993.0
48281,1980,4194.0,3171.0
48281,1990,6135.0,2542.0
48281,2000,9053.0,2438.0
48281,2010,11445.0,1873.0
48281,2017,13946.0,1501.0
48283,1970,538.0,1941.0
48283,1980,863.0,2044.0
48283,1990,1457.0,1758.0
48283,2000,1805.0,1797.0
48283,2010,2249.0,2022.0
48283,2017,2798.0,1685.0
48285,1970,2916.0,8476.0
48285,1980,4765.0,7592.0
48285,1990,7124.0,5670.0
48285,2000,9067.0,4147.0
48285,2010,10691.0,2914.0
48285,2017,11994.0,2063.0
48287,1970,1232.0,3839.0
48287,1980,2844.0,3692.0
48287,1990,4938.0,3150.0
48287,2000,7033.0,2771.0
48287,2010,8814.0,2104.0
48287,2017,10714.0,1673.0
48289,1970,1730.0,3768.0
48289,1980,2893.0,3493.0
48289,1990,5717.0,2760.0
48289,2000,7862.0,2790.0
48289,2010,9690.0,2245.0
48289,2017,9489.0,1730.0
48291,1970,5992.0,12087.0
48291,1980,13538.0,13489.0
48291,1990,20399.0,12283.0
48291,2000,30749.0,13457.0
48291,2010,36914.0,12223.0
48291,2017,46098.0,12697.0
48293,1970,3519.0,8198.0
48293,1980,5542.0,7470.0
48293,1990,8434.0,5572.0
48293,2000,9810.0,4754.0
48293,2010,12632.0,3291.0
48293,2017,13132.0,2392.0
48295,1970,1201.0,951.0
48295,1980,1441.0,803.0
48295,1990,1518.0,539.0
48295,2000,1526.0,521.0
48295,2010,1709.0,402.0
48295,2017,1593.0,279.0
48297,1970,1182.0,2566.0
48297,1980,2674.0,2962.0
48297,1990,3805.0,2444.0
48297,2000,5635.0,2764.0
48297,2010,6554.0,1743.0
48297,2017,6241.0,2032.0
48299,1970,2323.0,2839.0
48299,1980,4422.0,3465.0
48299,1990,6604.0,2621.0
48299,2000,11338.0,2233.0
48299,2010,12943.0,2042.0
48299,2017,15636.0,1447.0
48301,1970,8.0,33.0
48301,1980,38.0,31.0
48301,1990,42.0,33.0
48301,2000,44.0,7.0
48301,2010,74.0,8.0
48301,2017,61.0,2.0
48303,1970,45587.0,37107.0
48303,1980,71681.0,36268.0
48303,1990,94840.0,32980.0
48303,2000,110818.0,30545.0
48303,2010,137122.0,26174.0
48303,2017,163406.0,21569.0
48305,1970,1616.0,3221.0
48305,1980,2022.0,2724.0
48305,1990,2250.0,1900.0
48305,2000,2498.0,1539.0
48305,2010,2909.0,918.0
48305,2017,2986.0,682.0
48307,1970,1990.0,3373.0
48307,1980,2573.0,3148.0
48307,1990,3613.0,2167.0
48307,2000,3910.0,1640.0
48307,2010,4585.0,1058.0
48307,2017,4302.0,1083.0
48309,1970,37240.0,45310.0
48309,1980,56630.0,40101.0
48309,1990,80711.0,32086.0
48309,2000,96519.0,29442.0
48309,2010,115479.0,25756.0
48309,2017,138242.0,20793.0
48311,1970,197.0,472.0
48311,1980,265.0,249.0
48311,1990,362.0,198.0
48311,2000,458.0,155.0
48311,2010,401.0,127.0
48311,2017,384.0,48.0
48313,1970,1472.0,2625.0
48313,1980,2554.0,2695.0
48313,1990,3933.0,2758.0
48313,2000,6488.0,2419.0
48313,2010,6926.0,1851.0
48313,2017,7335.0,1960.0
48315,1970,1653.0,3336.0
48315,1980,3092.0,3293.0
48315,1990,4153.0,2748.0
48315,2000,5257.0,2535.0
48315,2010,6376.0,1571.0
48315,2017,6274.0,959.0
48317,1970,791.0,1694.0
48317,1980,1264.0,1386.0
48317,1990,1538.0,1295.0
48317,2000,1832.0,953.0
48317,2010,2085.0,864.0
48317,2017,2542.0,477.0
48319,1970,767.0,1482.0
48319,1980,1269.0,1243.0
48319,1990,1564.0,838.0
48319,2000,2109.0,592.0
48319,2010,2354.0,548.0
48319,2017,2351.0,418.0
48321,1970,5906.0,9031.0
48321,1980,11214.0,9707.0
48321,1990,15135.0,7307.0
48321,2000,16530.0,6979.0
48321,2010,18476.0,4919.0
48321,2017,19382.0,4406.0
48323,1970,1890.0,5931.0
48323,1980,4637.0,9767.0
48323,1990,6612.0,11925.0
48323,2000,10730.0,14738.0
48323,2010,17142.0,13174.0
48323,2017,21447.0,11740.0
48325,1970,3487.0,6973.0
48325,1980,6066.0,7285.0
48325,1990,10434.0,6468.0
48325,2000,17782.0,6847.0
48325,2010,24080.0,5910.0
48325,2017,29883.0,4856.0
48327,1970,483.0,1172.0
48327,1980,693.0,865.0
48327,1990,910.0,659.0
48327,2000,1152.0,508.0
48327,2010,1214.0,319.0
48327,2017,1188.0,337.0
48329,1970,22769.0,11410.0
48329,1980,33984.0,12903.0
48329,1990,49279.0,14917.0
48329,2000,56233.0,14775.0
48329,2010,70877.0,15512.0
48329,2017,89006.0,16458.0
48331,1970,3932.0,8164.0
48331,1980,6307.0,7573.0
48331,1990,8988.0,5753.0
48331,2000,11087.0,4554.0
48331,2010,13412.0,3043.0
48331,2017,14658.0,2426.0
48333,1970,1095.0,1852.0
48333,1980,1424.0,1718.0
48333,1990,1984.0,1238.0
48333,2000,2749.0,833.0
48333,2010,2648.0,743.0
48333,2017,2984.0,411.0
48335,1970,2001.0,3331.0
48335,1980,2608.0,2926.0
48335,1990,3133.0,2151.0
48335,2000,4758.0,1876.0
48335,2010,5015.0,1429.0
48335,2017,4575.0,884.0
48337,1970,3307.0,6562.0
48337,1980,5293.0,6156.0
48337,1990,7484.0,4287.0
